Date,Msus_kg/day,PP_kg/day,PP_mgl,Q_cumecs,SRP_kg/day,SRP_mgl,SS_mgl,TDP_kg/day,TDP_mgl,TP_kg/day,TP_mgl
2004-04-16,515.2773247248192,1.0402724555924867,0.01716811945794055,0.7013109669782488,0.8765139769767097,0.014465534084260712,8.503870901594995,1.2521628242524425,0.020665048691801018,2.2924352798449292,0.03783316814974157
2004-04-17,512.053342834535,1.0337799349425791,0.017016923452140433,0.7031262482297816,0.9052103754311529,0.014900555859261127,8.428846647049593,1.2931576791873614,0.02128650837037304,2.3269376141299407,0.03830343182251347
2004-04-18,1540.5925588040072,3.1103413734711447,0.027647146619151974,1.3020989814288666,3.2993677117708775,0.02932736054500214,13.693991507464363,4.713382445386968,0.04189622935000306,7.823723818858113,0.06954337596915504
2004-04-19,2347.7987166570642,4.7400758206185465,0.03761104512174207,1.458666955065603,4.460782083397306,0.03539493513735002,18.62906139282684,6.372545833424723,0.05056419305335718,11.11262165404327,0.08817523817509926
2004-04-20,1741.7058704457536,3.5164507673876804,0.03165862711413138,1.285578857000171,3.374818891931364,0.03038351449940889,15.680588281319357,4.821169845616235,0.043405020713441274,8.337620613003915,0.07506364782757266
2004-04-21,1413.2287695019597,2.8533014985092535,0.029068053749733393,1.136103682198384,2.6011403150151122,0.02649915773953831,14.39729024570844,3.715914735735875,0.03785593962791187,6.569216234245129,0.06692399337764526
2004-04-22,996.9769614046022,2.0129186738666323,0.024471974554924482,0.9520143045315148,1.6629540078843903,0.020217293771130674,12.120705693724346,2.375648582691986,0.028881848244472395,4.388567256558618,0.05335382279939688
2004-04-23,756.3996212102753,1.527210034526519,0.020992580297802273,0.8420137884683795,1.0863490388660204,0.014932634617546613,10.397246892374453,1.5519271983800291,0.021332335167923735,3.079137232906548,0.042324915465726004
2004-04-24,651.3864794461199,1.3152026736418436,0.019481472674054322,0.7813707629723579,0.8945001293089607,0.01324980565756976,9.648678605890492,1.2778573275842298,0.01892829379652823,2.5930600012260734,0.03840976647058256
2004-04-25,584.5613068825551,1.1802945128730595,0.01834688009958368,0.7445852399463793,0.8486525241969228,0.01319172963851993,9.086610241137025,1.212360748852747,0.018845328055028473,2.392655261725807,0.037192208154612154
2004-04-26,709.062368265582,1.4316999368122816,0.01940822346107877,0.8537927829274629,1.2304268841078396,0.016679752024334214,9.612098553123364,1.757752691582628,0.02382821717762031,3.1894526283949096,0.04323644063869908
2004-04-27,807.5142218342103,1.6305101600894925,0.02192021297835274,0.8609243619139475,1.4643241823662492,0.0196860459581918,10.856040127148386,2.0918916890946417,0.02812292279741686,3.722401849184134,0.050043135775769604
2004-04-28,825.5121359121438,1.6668768305445287,0.021069116781709075,0.9156793855653607,1.6110987784496398,0.02036408910845288,10.434371201001836,2.3015696834994857,0.029091555869218404,3.9684465140440146,0.05016067265092748
2004-04-29,1646.567753079802,3.3248041928021044,0.029291009928915472,1.3137658995941772,3.3671817064917757,0.029664349260276446,14.506006852525402,4.810259580702537,0.042377641800394925,8.13506377350464,0.07166865172931039
2004-04-30,2004.025439424469,4.04663950350002,0.03441325789241517,1.36099015998443,3.7737562092720123,0.0320926154999614,17.042547083876787,5.391080298960018,0.045846593571373426,9.437719802460037,0.0802598514637886
2004-05-01,1355.6263619253368,2.7373897147099626,0.02877313803590218,1.1011225570227656,2.4494372959841186,0.02574642443087628,14.249203986988169,3.49919613712017,0.03678060632982326,6.2365858518301325,0.06555374436572545
2004-05-02,830.1861630792669,1.6764014933480165,0.02259008440244013,0.8589075948650503,1.2180189122525316,0.016413222095502472,11.187042941750285,1.7400270175036165,0.023447460136432105,3.416428510851633,0.04603754453887224
2004-05-03,686.4174753879417,1.3861097133539682,0.01973173457976426,0.8130525186369133,0.9597394025138025,0.013662210843556727,9.771381951067806,1.3710562893054323,0.019517444062223898,2.7571660026594005,0.03924917864198816
2004-05-04,854.8304173278038,1.7262196309651177,0.021385830129538104,0.9342351340065848,1.482080136892875,0.0183612290564862,10.59034306330629,2.1172573384183933,0.026230327223551717,3.843476969383511,0.04761615735308982
2004-05-05,1245.465179488407,2.5150917784099462,0.026113250512124986,1.1147543096136208,2.413178055266481,0.02505511871514096,12.931195797821255,3.4473972218092586,0.03579302673591566,5.962489000219205,0.061906277248040646
2004-05-06,1131.9564778099539,2.2859013235606582,0.026308316132333955,1.0056588613209683,2.0492350113287543,0.02358453619664883,13.027626590582923,2.927478587612506,0.03369219456664119,5.213379911173164,0.06000051069897514
2004-05-07,763.8397494807723,1.5425394391279128,0.021233199796974068,0.8408278498463254,1.174905852567105,0.016172689058955598,10.51432566467491,1.6784369322387216,0.02310384151279371,3.2209763713666346,0.044337041309767775
2004-05-08,656.228041556041,1.325242390565504,0.01949345831086687,0.7868513298103464,0.9580472907192762,0.014092255918184096,9.652689999627814,1.3686389867418232,0.020131794168834424,2.693881377307327,0.03962525247970129
2004-05-09,574.868756227545,1.1609559169678343,0.01829164777301685,0.7345970109670517,0.8599860794346931,0.013549663880263364,9.057447101083925,1.2285515420495616,0.01935666268609052,2.3895074590173957,0.03764831045910737
2004-05-10,511.0838169145208,1.0321566470993742,0.017197797834741735,0.69463879063883,0.8366715991349969,0.01394062524950093,8.515680429520936,1.1952451416214243,0.019915178927858473,2.2274017887207984,0.03711297676260021
2004-05-11,459.0263125548937,0.9270385023148018,0.01630402452281179,0.6580959370060968,0.8253644979435485,0.014515862050096638,8.072993988732373,1.179092139919355,0.02073694578585234,2.106130642234157,0.03704097030866413
2004-05-12,409.9740835257537,0.8279860525344677,0.015399119717131392,0.6223194624347858,0.8148576961741686,0.015154954817659256,7.624814420254374,1.1640824231059552,0.021649935453798938,1.9920684756404228,0.03704905517093033
2004-05-13,393.89046458510404,0.7955155798318785,0.014962933242563835,0.6153443378242666,0.8250594644193066,0.01551862716486404,7.408725706811339,1.1786563777418666,0.0221694673783772,1.974171957573745,0.03713240062094103
2004-05-14,378.8018455049554,0.7650535560159083,0.01474384299666163,0.6005752048476672,0.7996666823292684,0.015410894990570913,7.300135909510895,1.1423809747560978,0.022015564272244163,1.9074345307720062,0.036759407268905794
2004-05-15,364.1309122797661,0.7354342196303324,0.01441897353432868,0.5903312128526375,0.7838604175931649,0.01536842087870874,7.139175533376768,1.1198005965616642,0.021954886969583916,1.8552348161919965,0.0363738605039126
2004-05-16,353.24449812389435,0.7134577367134753,0.014203794735149563,0.5813666592215824,0.7731200738169135,0.015391575799155125,7.032529166738454,1.1044572483098765,0.021987965427364465,1.8179149850233518,0.036191760162514026
2004-05-17,343.28412251127753,0.6933510862673203,0.013997550324313665,0.573307232041773,0.7646944027111202,0.015437847573434154,6.9303082890633165,1.0924205753016003,0.02205406796204879,1.7857716615689205,0.036051618286362455
2004-05-18,332.5820423739764,0.6717455163430635,0.0137876500057089,0.563898297524416,0.7524297395870064,0.015443702489878868,6.826282702115402,1.0748996279814378,0.022062432128398386,1.7466451443245012,0.035850082134107286
2004-05-19,323.01886400372564,0.6524397780608786,0.013577422554181137,0.5561722992721932,0.7442754396516323,0.015488543894247716,6.722097206557694,1.0632506280737606,0.02212649127749674,1.7156904061346392,0.035703913831677876
2004-05-20,466.89281960954924,0.9430546498886754,0.015694171213812006,0.6954801387731482,1.1602507404375428,0.019308715325806927,7.769958878116657,1.6575010577679183,0.02758387903686704,2.6005557076565937,0.043278050250679045
2004-05-21,398.4528986104316,0.8048266153097452,0.015702298186982572,0.5932330892877631,0.9052458671085353,0.017661494124919384,7.773880868788872,1.293208381583622,0.02523070589274198,2.098034996893367,0.040933004079724555
2004-05-22,308.4877138130187,0.6231173653837279,0.013471518491113537,0.5353521615659388,0.7336578184189869,0.0158613536005291,6.669366273164607,1.0480825977414099,0.022659076572184432,1.6711999631251377,0.036130595063297966
2004-05-23,289.1794144635462,0.5841252510151741,0.012834481280547223,0.526761368535689,0.7149726212896528,0.015709477904093296,6.353890326093052,1.0213894589852184,0.022442111291561852,1.6055147100003926,0.03527659257210908
2004-05-24,287.1635541299813,0.5800621647956187,0.01277509870166039,0.5255288134908633,0.725321268337878,0.015974237514171825,6.324395849577081,1.036173240482683,0.022820339305959753,1.6162354052783017,0.03559543800762014
2004-05-25,272.3852046599463,0.5502186399337083,0.01253483554559447,0.5080458592667569,0.6898499542042039,0.01571585384335108,6.2053581933845114,0.9854999345774342,0.02245121977621583,1.5357185745111426,0.0349860553218103
2004-05-26,260.2678497831735,0.5257492109766778,0.012196109183990668,0.498934555310285,0.6741455829625722,0.015638545839075535,6.037584168963928,0.9630651185179603,0.022340779770107906,1.488814329494638,0.03453688895409857
2004-05-27,252.1666380825883,0.5093924876979883,0.012007581569012968,0.49100198499655223,0.6640402238970432,0.01565299321468747,5.944162014331978,0.9486288912814903,0.022361418878124956,1.4580213789794785,0.03436900044713792
2004-05-28,250.12135638280054,0.5052686283012667,0.011915757546224912,0.49078008750835983,0.6755322274402311,0.015931086526986098,5.8986156528469635,0.9650460392003302,0.02275869503855157,1.4703146675015968,0.034674452584776486
2004-05-29,244.1058615568195,0.4931239296141138,0.011820627732595564,0.4828383921874007,0.6666856064617268,0.015981058503550315,5.851438844319852,0.9524080092310383,0.022830083576500453,1.4455319388451522,0.03465071130909601
2004-05-30,233.40258935751683,0.47150919449027257,0.01157206102218682,0.47159121725804115,0.6462227365631402,0.015859985401806397,5.728306124976994,0.9231753379473432,0.02265712200258057,1.3946845324376158,0.03422918302476739
2004-05-31,224.33031045669773,0.4531885710332488,0.011329372761867663,0.4629769185737267,0.6325144490978074,0.015812384577038874,5.608088710522591,0.9035920701397249,0.02258912082434125,1.3567806411729737,0.03391849358620891
2004-06-01,237.52986977630917,0.4798616676694452,0.011506125399106889,0.4826954595285373,0.6999751318577322,0.01678400711298215,5.695492371694118,0.9999644740824747,0.023977153018545933,1.4798261417519198,0.03548327841765282
2004-06-02,237.40750709306462,0.47962139915787744,0.011668223842209885,0.4757513805385624,0.6975743866125581,0.01697058159598153,5.775647082150029,0.9965348380179402,0.02424368799425933,1.4761562371758177,0.03591191183646922
2004-06-03,215.30136090325612,0.43496812471173685,0.011202944563609289,0.4493776851871521,0.6328378695892155,0.01629923474383107,5.545255097180529,0.9040540994131651,0.023284621062615814,1.339022224124902,0.034487565626225104
2004-06-04,199.15558619353712,0.40235523789924044,0.01070226400230263,0.4351312326565256,0.5991656500041931,0.01593723248375348,5.297347866291055,0.8559509285774187,0.022767474976790686,1.2583061664766593,0.03346973897909332
2004-06-05,195.1318408031799,0.39423205846218784,0.010532857188371714,0.4332035425348288,0.6032446431479156,0.016117130861230244,5.213416230281306,0.8617780616398795,0.023024472658900348,1.2560101201020673,0.03355732984727206
2004-06-06,187.40592394637736,0.3786287529172433,0.01038433222657417,0.42200857380351675,0.5833631488427943,0.015999410239317117,5.139824592013036,0.8333759269182776,0.0228563003418816,1.2120046798355208,0.03324063256845577
2004-06-07,181.2471497323801,0.3661912294353006,0.010169570692514658,0.41676532303178293,0.5776042720707592,0.016040765056498665,5.033451251311004,0.8251489601010845,0.022915378652140952,1.191340189536385,0.03308494934465561
2004-06-08,181.75551621023857,0.36722407534198304,0.010149782014614118,0.4187556583650491,0.5940714689267901,0.016419663947940446,5.023578227461274,0.8486735270382716,0.023456662782772066,1.2158976023802546,0.033606444797386184
2004-06-09,174.9374099431369,0.3534537667403653,0.010038845032630351,0.40750704535396143,0.5741546220249113,0.016307222662901934,4.968597633078557,0.8202208886070163,0.02329603237557419,1.1736746553473816,0.03333487740820454
2004-06-10,176.92857981307773,0.35748232237555994,0.009977137055379793,0.4147008161139527,0.6031224080574833,0.016832818155518403,4.937980368031377,0.8616034400821191,0.024046883079312006,1.219085762457679,0.0340240201346918
2004-06-11,194.06692452716044,0.39211616773504904,0.010384243841309364,0.4370449731692029,0.6800963744324663,0.018010699809932647,5.139390904138137,0.9715662491892376,0.02572957115704664,1.3636824169242867,0.036113814998356
2004-06-12,169.6057167894971,0.34269665144654066,0.010118115752025524,0.3920093944354592,0.5674152121826543,0.016752929367971424,5.00760736189771,0.8105931602609348,0.02393275623995918,1.1532898117074755,0.034050871991984706
2004-06-13,150.08402727787157,0.30325680394270843,0.00928407481523548,0.3780577798166786,0.5277615642703376,0.016157190155631898,4.594757049813277,0.753945091814768,0.023081700222331285,1.0572018957574765,0.03236577503756677
2004-06-14,152.37876108196798,0.307898199270358,0.009263352133925071,0.38470269877554114,0.5553777399377191,0.01670896284738954,4.584431234019882,0.7933967713395987,0.023869946924842206,1.1012949706099566,0.033133299058767274
2004-06-15,149.21495739933366,0.30150983601301024,0.009265614638398464,0.3766287841946869,0.5447569464955613,0.01674077371592189,4.585483219484789,0.7782242092793733,0.02391539102274556,1.0797340452923836,0.03318100566114403
2004-06-16,175.9911648745329,0.35562067242793804,0.009744013797614156,0.4224111429276501,0.6834926350889104,0.018727712372299043,4.822161566389622,0.976418050127015,0.02675387481757006,1.332038722554953,0.036497888615184215
2004-06-17,161.25066111925307,0.32583941828415564,0.009871215799031644,0.3820491457439298,0.5886980301503844,0.017834445343293377,4.885044547484908,0.8409971859291205,0.025477779061847682,1.1668366042132763,0.03534899486087933
2004-06-18,154.89647111658996,0.31300441793302364,0.009305223200567909,0.38932288249121794,0.6092391393912429,0.018111904656152453,4.604875056519514,0.8703416277017756,0.02587414950878922,1.1833460456347993,0.03517937270935713
2004-06-19,147.27910587364732,0.29761611127473814,0.009275306760642654,0.37137649529265,0.571091546533064,0.01779826118893858,4.590003143849284,0.8158450664758059,0.025426087412769402,1.113461177750544,0.03470139417341206
2004-06-20,132.11843487283878,0.26698399514292903,0.008769925124808911,0.35235107397154936,0.5221826722173825,0.017152724583237494,4.339843595573767,0.7459752460248321,0.02450389226176785,1.0129592411677613,0.03327381738657676
2004-06-21,137.6667260150048,0.27820028058570534,0.008739865582359181,0.3684164961788787,0.5735293885889595,0.018017845824048067,4.324901031736899,0.8193276979842279,0.0257397797486401,1.0975279785699332,0.03447964533099928
2004-06-22,132.01056336725782,0.26677405035984214,0.008787465871937749,0.3513712217951079,0.5386734109103813,0.017743758090827517,4.34839265198515,0.7695334441576878,0.025348225844039313,1.03630749451753,0.034135691715977065
2004-06-23,380.6630950231114,0.7692784647499884,0.013579707162527412,0.6556611146354957,1.432829573499113,0.02529305955321466,6.719664718126736,2.0468993907130186,0.03613294221887809,2.816177855463007,0.0497126493814055
2004-06-24,256.4622570338295,0.5182873589708692,0.014180408874121479,0.4230270324103542,0.803204694614499,0.02197578386218686,7.016840373535225,1.1474352780207129,0.03139397694598123,1.665722636991582,0.0455743858201027
2004-06-25,122.7905022426478,0.24815253281515087,0.008842547163239747,0.3248086488485695,0.493755621610367,0.017594248673080078,4.375457284118508,0.7053651737290958,0.02513464096154297,0.9535177065442466,0.03397718812478272
2004-06-26,108.84413599501084,0.2199712957058006,0.007830119843553467,0.32515007707897087,0.48939854120770554,0.017420678532719683,3.8744265535846116,0.6991407731538651,0.024886683618170976,0.9191120688596657,0.03271680346172444
2004-06-27,120.43189056804584,0.24339361939059415,0.008162294818412574,0.3451303637831104,0.5567231676782776,0.018669916812972323,4.038727879623202,0.7953188109689681,0.026671309732817606,1.0387124303595623,0.03483360455123018
2004-06-28,105.63779021586267,0.2134976497931493,0.008024740264354329,0.30792742592840233,0.46399492780186624,0.017440186265260206,3.9706096502887607,0.662849896859809,0.02491455180751458,0.8763475466529583,0.03293929207186891
2004-06-29,99.71728446722203,0.20153527417288505,0.0074715565249126575,0.31219521448284393,0.47493182617093493,0.017607240217770034,3.696838334953296,0.6784740373870499,0.025153200311100053,0.880009311559935,0.03262475683601271
2004-06-30,99.65195397189157,0.20140620423589561,0.007566982995388295,0.30806073282112995,0.47405088586662364,0.017810449315156608,3.743999069062081,0.6772155512380338,0.0254434990216523,0.8786217554739294,0.03301048201704059
2004-07-01,90.95197083664637,0.18382548218458755,0.007297722171234563,0.29154436104640996,0.4340538666152236,0.017231585568355915,3.610719287686022,0.6200769523074623,0.024616550811937025,0.8039024344920498,0.031914272983171586
2004-07-02,85.89033876321596,0.17359786479619355,0.00700909869343616,0.28666090094206215,0.4243747875138464,0.01713433959676081,3.467864434339785,0.606249696448352,0.024477627995372588,0.7798475612445456,0.031486726688808746
2004-07-03,121.51833210843012,0.24561177371188528,0.007909128794037051,0.35942376669214254,0.639513353260329,0.020593448758591405,3.913102881662197,0.9135905046576128,0.029419212512273436,1.1592022783694982,0.037328341306310485
2004-07-04,113.53920614860623,0.22948743128137172,0.008414455159512555,0.3156597163295653,0.5376596324570618,0.019713989751547607,4.163062672537962,0.7680851892243741,0.02816284250221087,0.9975726205057458,0.03657729766172343
2004-07-05,136.17987455469012,0.2752537854565577,0.008418914963004119,0.37841072347720933,0.7151613930134503,0.02187393333253199,4.165198969550413,1.0216591328763576,0.031248476189331416,1.2969129183329153,0.039667391152335536
2004-07-06,139.29680841819808,0.2815577739215628,0.009097125388438118,0.35821981036353134,0.6778748858886442,0.021902122426639584,4.500676769601862,0.9683926941266346,0.031288746323770836,1.2499504680481974,0.040385871712208955
2004-07-07,119.62988053131994,0.24180902345346797,0.008376752255035752,0.3341050879889021,0.6104406114873658,0.02114689392402349,4.144220332221105,0.8720580164105227,0.0302098484628907,1.1138670398639907,0.03858660071792645
