Date,Msus,PP_mgl,PPr,Qr,SS_mgl,Sim_Q_cumecs,TDP_mgl,TDPr,TP_mgl,Vr
2004-03-27,935.671205172,0.0270356141269,1.95276514709,1.39708629661,12.9541669107,0.835987980727,0.0224288900067,1.62002440512,0.0494645041336,0.280194916645
2004-03-28,813.757396894,0.0249438253654,1.69110586087,1.31134569327,12.0029283013,0.784682550253,0.0204988250398,1.38975007473,0.0454426504051,0.262858718538
2004-03-29,658.626637837,0.0218307628306,1.36227611625,1.20699560286,10.554631145,0.722241581803,0.0170392673544,1.06327878395,0.038870030185,0.253723314721
2004-03-30,521.044105919,0.0177476637477,1.05795450075,1.15301579197,8.74074979878,0.689941162554,0.016475629329,0.982127363306,0.0342232930767,0.248769147272
2004-03-31,471.590466377,0.0164399917192,0.952009198825,1.12007990883,8.1437693792,0.670233001,0.0174040241938,1.00783451793,0.033844015913,0.245223254506
2004-04-01,865.445415984,0.020777295752,1.74685402059,1.62621157881,10.2937138153,0.973091882226,0.0327388953499,2.75252716495,0.0535161911019,0.363881128096
2004-04-02,2552.34096186,0.0366402908684,5.15181352099,2.71963535819,18.1525427613,1.62737439836,0.0535240458882,7.52575639465,0.0901643367566,0.442492116733
2004-04-03,2805.28177818,0.041009630621,5.66241683306,2.67070202492,20.3170435704,1.59809368852,0.05283486101,7.29518900378,0.093844491631,0.379435121818
2004-04-04,1569.47497368,0.0316061023241,3.16800274699,1.93876006125,15.6581261366,1.16011452739,0.0379879168193,3.80767687206,0.0695940191434,0.304315467762
2004-04-05,930.803792626,0.0234243716453,1.8788681251,1.55145007868,11.6045898464,0.928356123469,0.0233557391895,1.87336311794,0.0467801108348,0.291988667945
2004-04-06,1067.27730257,0.0239591684884,2.15437912737,1.73924133378,11.8693485242,1.04072658514,0.0285307593036,2.56545098221,0.052489927792,0.336091043252
2004-04-07,1210.87656382,0.0265593503487,2.44427619147,1.78009133683,13.1573080815,1.06517039484,0.0322433790344,2.96738145594,0.058802729383,0.310974011087
2004-04-08,978.923500591,0.0239046525178,1.97608437853,1.59894125015,11.8420176676,0.956773873065,0.0263401426247,2.17741480786,0.0502447951425,0.295781645219
2004-04-09,803.506735241,0.0217238617215,1.62200710047,1.44419280907,10.7615245356,0.864175558204,0.0212862883913,1.58933578919,0.0430101501128,0.277672207092
2004-04-10,652.672059178,0.0195468450786,1.31754363682,1.30376042429,9.68292758688,0.780143679814,0.016816610946,1.13351380521,0.0363634560246,0.264044270748
2004-04-11,622.239203006,0.0187178283381,1.25612900124,1.29804048941,9.27211024956,0.776720987299,0.0171828386194,1.15311784698,0.0359006669576,0.269976753354
2004-04-12,670.127801281,0.0193232042825,1.35282277676,1.35416385749,9.57184978108,0.810304067501,0.0207999536462,1.45621040055,0.0401231579288,0.280589708393
2004-04-13,633.387083936,0.0193515893994,1.27867050499,1.2780606503,9.58577423298,0.764765458571,0.0206320346293,1.36327686548,0.0399836240287,0.256884835463
2004-04-14,521.117867017,0.0173696323181,1.05204017179,1.17152390565,8.60387843277,0.701016040767,0.0169529581991,1.02680314295,0.0343225905172,0.250377793974
2004-04-15,495.293532965,0.0167909635543,0.999921357326,1.15185996149,8.31710974046,0.689249537139,0.017538346685,1.04442888973,0.0343293102393,0.249518236693
2004-04-16,475.031662317,0.0164929041209,0.959030351393,1.12472066466,8.16934693424,0.673009934754,0.0177990143043,1.03497812256,0.0342919184252,0.245759791868
2004-04-17,471.985406814,0.0163230023777,0.95289471453,1.12915699961,8.08506837134,0.675664547218,0.01857580855,1.0844077196,0.0348988109277,0.249251389201
2004-04-18,2245.86438658,0.0335873855377,4.5342464546,2.61118943309,16.6362181175,1.56248256587,0.0508889198623,6.86992752696,0.0844763054,0.491799952849
2004-04-19,3254.67860401,0.0455293187675,6.57101308377,2.79158358935,22.5510583769,1.67042675428,0.0570597727711,8.23514437699,0.102589091539,0.360780078364
2004-04-20,1708.5199231,0.0316932413877,3.44945777434,2.10520130961,15.6976945019,1.25970957994,0.0418151781512,4.55111831555,0.0735084195389,0.348286629856
2004-04-21,1233.82622179,0.0275522297275,2.49109734119,1.74881312571,13.6464613182,1.04645415045,0.0322984651757,2.9202217577,0.0598506949032,0.295693475642
2004-04-22,792.388094434,0.0217688857156,1.59985800765,1.42152563828,10.7818355052,0.850611984941,0.01979914653,1.45509621091,0.0415680322456,0.273944872946
2004-04-23,671.637981539,0.0196253033864,1.3560811782,1.33653016755,9.71999270059,0.799752426647,0.0166317309569,1.1492294854,0.0362570343432,0.271112029843
2004-04-24,606.029715138,0.0187565894292,1.2236324699,1.26184664573,9.28959538776,0.755063328521,0.0159465091559,1.04030993792,0.0347030985851,0.260761591822
2004-04-25,554.057202139,0.0178207484226,1.11871296345,1.21423343751,8.82595834105,0.72657255462,0.01677704492,1.05319356939,0.0345977933425,0.256625655794
2004-04-26,686.345185113,0.0190352910308,1.38584069337,1.40819645093,9.42733202219,0.842636070755,0.0227090828577,1.65330653901,0.0417443738885,0.311897860899
2004-04-27,813.798370605,0.0220775571484,1.64320896393,1.43963114853,10.9338985051,0.86144595346,0.0283618322861,2.11094084064,0.0504393894345,0.265748118878
2004-04-28,839.705549898,0.021124119244,1.69554744265,1.55253283038,10.4615416353,0.929004020031,0.0298603692071,2.39677082205,0.0509844884511,0.321703658685
2004-04-29,2102.57057577,0.0329351468908,4.24559507264,2.49337971973,16.31066307,1.49198763322,0.048814271558,6.29253701186,0.0817494184489,0.43369617912
2004-04-30,2424.49688847,0.0386138600025,4.89568551218,2.45233474407,19.1227935689,1.46742715589,0.0498745117472,6.32337519667,0.0884883717498,0.350902877062
2004-05-01,1195.32107667,0.0278005893156,2.41369672724,1.67933815859,13.7675251317,1.00488174536,0.0308937785106,2.68225292769,0.0586943678262,0.281505521883
2004-05-02,690.26963562,0.0202517632503,1.39387641802,1.33128453143,10.0289932872,0.796613544847,0.0163316624389,1.12406603115,0.0365834256892,0.268187725495
2004-05-03,654.775552732,0.0192317429,1.32222490125,1.32983005581,9.52370135778,0.795743216269,0.0174393913024,1.19899676085,0.0366711342023,0.271303684349
2004-05-04,784.748066058,0.020502266308,1.58470819424,1.49505403742,10.1527296278,0.894609881187,0.0228180464658,1.76370478598,0.0433203127738,0.316602291574
2004-05-05,1318.52607864,0.0266165168921,2.66264537252,1.93495809156,13.180340126,1.15783950618,0.0376988470944,3.77129213308,0.0643153639865,0.351848370555
2004-05-06,1135.80556552,0.0269330642603,2.29368508698,1.64724227878,13.3369329805,0.985676224686,0.0328485302413,2.79746051974,0.0597815945016,0.275636382029
2004-05-07,686.774802083,0.0200542754079,1.38691969703,1.337684818,9.93047474461,0.800443345957,0.0189441208475,1.31014328924,0.0389983962554,0.270020470024
2004-05-08,613.374858903,0.0188214062535,1.2387101719,1.27299615504,9.31983741391,0.761734967772,0.017471660473,1.14987813644,0.0362930667264,0.262209747176
2004-05-09,539.216642465,0.0176946234025,1.08896475547,1.19036995565,8.76174859918,0.712293133182,0.0169024687408,1.0402138729,0.0345970921433,0.252985360036
2004-05-10,495.352884461,0.0168781382087,1.00039704639,1.14645580826,8.35731620382,0.686015801931,0.0190150664834,1.12705655752,0.0358932046922,0.247322066106
2004-05-11,453.6376167,0.0161924053777,0.916165410197,1.09438965722,8.01763972141,0.65486047776,0.0206022265605,1.16567285141,0.0367946319382,0.239992684342
2004-05-12,409.194503736,0.0153770107037,0.826421787931,1.03953543704,7.61377344562,0.622036829802,0.0215787488262,1.15972789054,0.0369557595298,0.234072418723
2004-05-13,389.703457548,0.0148984209227,0.787070077284,1.02183933964,7.3766826019,0.611447845597,0.0222428832221,1.17507136545,0.0371413041448,0.233656480716
2004-05-14,374.633672501,0.0146508300107,0.756646437133,0.998941875197,7.25397488543,0.597746469302,0.0220506630153,1.13881299522,0.036701493026,0.230230290651
2004-05-15,361.693249318,0.0143710922284,0.7305227753,0.983226195614,7.11535248464,0.588342526773,0.0219719174926,1.11689396257,0.0363430097209,0.228284898991
